regla_id_dominante,soporte_busqueda,confianzas_superadas,mejor_confianza_minima,particula,metodo_similitud,consecuente_dominante,consecuente_anomalo,Z,numero_condiciones_Z,fitness,soporte_anomalo,confianza_anomala,confianza_inversa,cf_directo,cf_inverso
RD_0820,0.001,0.60,0.6,10,gaussiana,1,0,"presion_diastolica(c=0.148, r=0.138)",1,0.035776885272307504,0.005974060586328798,0.848487827428413,0.15517040483970904,0.760105726761654,0.0941366023506518
RD_0820,0.001,0.60,0.6,28,gaussiana,1,0,"presion_diastolica(c=0.143, r=0.148)",1,0.03561684405098871,0.006025148288601081,0.8438217864536165,0.1564973581454826,0.7527178285515596,0.09463531405792663
RD_1181,0.001,0.60,0.6,14,gaussiana,0,1,"presion_sistolica(c=0.680, r=0.176)",1,0.03534940272492737,0.005714324834957832,0.8525552266605186,0.16096689675937556,0.7565132183384711,0.09345349656299519
RD_0820,0.001,0.60,0.6,16,gaussiana,1,0,"presion_diastolica(c=0.139, r=0.155)",1,0.03526541150262644,0.0060242242785440835,0.8405128772315612,0.1564733578842619,0.7474787222833054,0.09435830198591347
RD_0820,0.001,0.60,0.6,23,gaussiana,1,0,"presion_diastolica(c=0.138, r=0.152)",1,0.03519655693300494,0.005971293942003134,0.8430606503120448,0.15509854394813335,0.7515126963274044,0.09366856236763083
RD_0820,0.001,0.60,0.6,19,gaussiana,1,0,"presion_diastolica(c=0.141, r=0.161)",1,0.03518784790995986,0.006097681060596784,0.8354001271133213,0.15838132624926712,0.7393835345960922,0.09518158374782353
RD_1105,0.001,0.60,0.6,26,triangular,0,1,"presion_sistolica(c=0.571, r=0.095)",1,0.034831998640930284,0.007177091554048206,0.6462594038803271,0.30928804503328267,0.43653455598095237,0.15958415279476815
RD_0820,0.001,0.60,0.6,26,gaussiana,1,0,"presion_diastolica(c=0.154, r=0.155)",1,0.03468664120525745,0.0060856436769310155,0.8313416758905505,0.15806866693327312,0.7329576534933717,0.09464841806327116
RD_1119,0.001,0.60,0.6,3,gaussiana,0,1,"presion_sistolica(c=0.605, r=0.195)",1,0.034543991301599304,0.002676327109632287,0.6360377513785292,0.32948957238881116,0.415175773424721,0.16640658493462296
RD_1181,0.001,0.60,0.6,25,gaussiana,0,1,"presion_sistolica(c=0.598, r=0.150)",1,0.03437800519897757,0.00833945536835665,0.7307335778758702,0.23491423572835632,0.5553398533729966,0.12380888924205272
RD_0820,0.001,0.60,0.6,20,gaussiana,1,0,"presion_diastolica(c=0.130, r=0.150)",1,0.03412492580881002,0.005686447739276817,0.8503978997807752,0.1476999412799173,0.7631300079862274,0.08943410808561963
RD_0820,0.001,0.60,0.6,12,gaussiana,1,0,"presion_diastolica(c=0.136, r=0.086)",1,0.03357185265511594,0.005581089943737087,0.8516528616339288,0.14496337516200225,0.7651170309203874,0.08775612435324076
RD_0820,0.001,0.60,0.6,21,gaussiana,1,0,"presion_diastolica(c=0.163, r=0.127)",1,0.032658261975326466,0.005503079560608679,0.8473189442488674,0.14293713144438128,0.7582549950607068,0.0861405785337736
RD_1139,0.001,0.60,0.6,28,triangular,0,1,"presion_sistolica(c=0.598, r=0.103)",1,0.03243628304719924,0.0022429396558836176,0.7166315532398914,0.22649277462733755,0.5407398784369205,0.11997000532293113
RD_0311,0.001,0.60,0.6,32,triangular,0,1,"peso_kg(c=0.565, r=0.118) Y presion_diastolica(c=0.423, r=0.079)",2,0.032357778979756883,0.0014440669622427626,0.8253291173502839,0.14682134033005614,0.7929666911577025,0.12241792501718719
RD_0311,0.001,0.60,0.6,24,triangular,0,1,"peso_kg(c=0.565, r=0.116) Y presion_diastolica(c=0.419, r=0.086)",2,0.03235392768390339,0.0014382000693945862,0.827667266456366,0.1462248409335155,0.795738044566213,0.12197705477890307
RD_0311,0.001,0.60,0.6,19,triangular,0,1,"peso_kg(c=0.565, r=0.120) Y presion_diastolica(c=0.424, r=0.074)",2,0.032327119908925867,0.0014485489830400365,0.822961178687284,0.14727703685802113,0.7901600288846342,0.12273635236101924
RD_0311,0.001,0.60,0.6,12,triangular,0,1,"peso_kg(c=0.566, r=0.119) Y presion_diastolica(c=0.427, r=0.075)",2,0.03232372806577744,0.001444726422185767,0.8244563393464936,0.1468883890163411,0.7919322078181303,0.12244884504003159
RD_0311,0.001,0.60,0.6,34,triangular,0,1,"peso_kg(c=0.565, r=0.114) Y presion_diastolica(c=0.437, r=0.089)",2,0.032234215953258,0.0014255087340615015,0.830788636673098,0.1449344860449252,0.799437731625033,0.12096332714144552
RD_0311,0.001,0.60,0.6,23,triangular,0,1,"peso_kg(c=0.569, r=0.121) Y presion_diastolica(c=0.425, r=0.076)",2,0.032139706129619375,0.0014347331644835816,0.8252758617045002,0.14587235338332602,0.7929035684872614,0.12160257844823558
RD_0311,0.001,0.60,0.6,26,triangular,0,1,"peso_kg(c=0.564, r=0.120) Y presion_diastolica(c=0.431, r=0.076)",2,0.03205936495680055,0.001453908714780755,0.8160767811666372,0.14782197211279605,0.7820001136402399,0.12298987326573266
RD_0311,0.001,0.60,0.6,6,triangular,0,1,"peso_kg(c=0.565, r=0.120) Y presion_diastolica(c=0.432, r=0.069)",2,0.03203137567433158,0.001453716570032478,0.8156603881651932,0.14780243635010842,0.7815065727617605,0.1229601008772177
RD_0311,0.001,0.60,0.6,17,triangular,0,1,"peso_kg(c=0.561, r=0.103) Y presion_diastolica(c=0.424, r=0.071)",2,0.03201051787788105,0.0013952613891691768,0.8395745847583819,0.14185917455686275,0.8098515102458278,0.11857921164398778
RD_0820,0.001,0.60,0.6,9,gaussiana,1,0,"presion_diastolica(c=0.146, r=0.233)",1,0.031944819606946416,0.007301486738660824,0.7483739069748214,0.18964900619898242,0.6015920193768006,0.10620094209374187
RD_0311,0.001,0.60,0.6,13,triangular,0,1,"peso_kg(c=0.569, r=0.118) Y presion_diastolica(c=0.416, r=0.083)",2,0.03179098757302813,0.0014095536204974458,0.8294729881982904,0.14331229592504688,0.7978783242820302,0.11953321680333358
RD_0820,0.001,0.60,0.6,2,gaussiana,1,0,"presion_diastolica(c=0.150, r=0.235)",1,0.031722923498874095,0.007446595928596961,0.7408834683234018,0.1934180760674535,0.5897321581787196,0.10758417379457336
RD_0311,0.001,0.60,0.6,30,triangular,0,1,"peso_kg(c=0.573, r=0.122) Y presion_diastolica(c=0.420, r=0.075)",2,0.031683348885176384,0.0014050613830225785,0.8294088919214094,0.14285556064587632,0.7978023524652864,0.11913984254598313
RD_1139,0.001,0.60,0.6,9,triangular,0,1,"presion_sistolica(c=0.620, r=0.088)",1,0.031679796799008855,0.0018578386821351935,0.7623010586834337,0.18760515327418606,0.6147572323855875,0.10306441349563067
RD_0311,0.001,0.60,0.6,28,triangular,0,1,"peso_kg(c=0.565, r=0.107) Y presion_diastolica(c=0.426, r=0.047)",2,0.031549199321207616,0.0013792498161827947,0.8380138990319846,0.14023124408818,0.8080016659838798,0.11713787476956904
RD_1119,0.001,0.60,0.6,28,gaussiana,0,1,"presion_sistolica(c=0.579, r=0.147)",1,0.031529231576936455,0.0021962255399013034,0.6629699731226846,0.27038302284016763,0.4584511840233091,0.13754673420293057
RD_0311,0.001,0.60,0.6,33,triangular,0,1,"peso_kg(c=0.563, r=0.119) Y presion_diastolica(c=0.443, r=0.075)",2,0.03145336373998228,0.0014296356858248705,0.8150831752602452,0.14535408195371483,0.7808224158158229,0.12084705729324773
RD_0311,0.001,0.60,0.6,3,triangular,0,1,"peso_kg(c=0.573, r=0.122) Y presion_diastolica(c=0.413, r=0.084)",2,0.031091589432509743,0.0013853342217565018,0.8269175415645702,0.14084985846327516,0.7948494132000957,0.11734898050940398
RD_0311,0.001,0.60,0.6,2,triangular,0,1,"peso_kg(c=0.585, r=0.137) Y presion_diastolica(c=0.437, r=0.068)",2,0.03103156005545402,0.001390371208826509,0.8236724580978624,0.14136197958520363,0.7910030917217229,0.11769192957732842
RD_0311,0.001,0.60,0.6,1,triangular,0,1,"peso_kg(c=0.574, r=0.134) Y presion_diastolica(c=0.422, r=0.049)",2,0.030977005676699202,0.0014564791529610192,0.7959989290516297,0.1480833139956377,0.7582023054723366,0.12256757379839997
RD_0138,0.001,0.60,0.6,11,triangular,0,1,"altura_cm(c=0.708, r=0.196) Y presion_sistolica(c=0.665, r=0.154) Y glucosa=1",3,0.030935265811233178,0.006411999578473789,0.8499518824527358,0.2181792926223471,0.7902814075191138,0.15657848213003783
RD_0247,0.001,0.60,0.6,30,gaussiana,0,1,"peso_kg(c=0.530, r=0.143) Y presion_diastolica(c=0.433, r=0.075)",2,0.030901449983572846,0.001061838075876866,0.6899974837676363,0.17470050036887944,0.6402987980798603,0.14478295169180705
RD_0820,0.001,0.60,0.6,3,gaussiana,1,0,"presion_diastolica(c=0.145, r=0.271)",1,0.03087194020925836,0.00802037213574448,0.7137288695650443,0.20832135417518127,0.5467373768113203,0.11293151527085847
RD_0820,0.001,0.60,0.6,32,gaussiana,1,0,"presion_diastolica(c=0.120, r=0.213)",1,0.030855212994008598,0.006141270667416851,0.7915622696549612,0.15951352382900913,0.6699735936203554,0.09210874365144872
RD_0247,0.001,0.60,0.6,21,gaussiana,0,1,"peso_kg(c=0.549, r=0.120) Y presion_diastolica(c=0.430, r=0.098) Y glucosa=1",3,0.030714912162421778,0.001063361722417698,0.8414849022959957,0.1749511805988654,0.8160722310915678,0.1505499684572671
RD_0820,0.001,0.60,0.6,33,gaussiana,1,0,"presion_diastolica(c=0.154, r=0.290)",1,0.030652761136118693,0.008983174250538092,0.6832458714426014,0.2333292013126777,0.49847262978411894,0.12298673710287342
RD_1037,0.001,0.60,0.6,3,gaussiana,0,1,"presion_sistolica(c=0.574, r=0.091)",1,0.030463092088450106,0.004147485977827206,0.6864738430980013,0.21985230793809638,0.5120378520088052,0.11898765674818215
RD_0311,0.001,0.60,0.6,7,triangular,0,1,"peso_kg(c=0.549, r=0.120) Y presion_diastolica(c=0.421, r=0.078)",2,0.030460407310846593,0.0015394249457709218,0.757013190686621,0.1565165880705291,0.711993422291995,0.12834559852866662
RD_0561,0.001,0.60,0.6,29,gaussiana,1,0,sexo=2 Y colesterol=1,2,0.03029586260733801,0.0065,0.8125,0.21311475409836064,0.7035714285714285,0.12918032786885245
RD_0560,0.001,0.60,0.6,29,triangular,1,0,sexo=2 Y colesterol=1,2,0.03029586260733801,0.0065,0.8125,0.21311475409836064,0.7035714285714285,0.12918032786885245
RD_0311,0.001,0.60,0.6,29,triangular,0,1,"peso_kg(c=0.545, r=0.120) Y presion_diastolica(c=0.441, r=0.095)",2,0.030254801191168027,0.001556990691757795,0.7476754588338494,0.15830253459317825,0.7009256272866977,0.1294922029386421
RD_0311,0.001,0.60,0.6,11,triangular,0,1,"peso_kg(c=0.558, r=0.126) Y presion_diastolica(c=0.428, r=0.077)",2,0.030241214973689298,0.0015057648577824372,0.7650182557647445,0.1530942957784725,0.7214816385618207,0.1257462977185582
RD_0311,0.001,0.60,0.6,27,triangular,0,1,"peso_kg(c=0.566, r=0.132) Y presion_diastolica(c=0.430, r=0.077)",2,0.030127642241533137,0.0014835442384836116,0.771030292147637,0.1508350784473381,0.7286075645681981,0.12404884483756896
RD_0820,0.001,0.60,0.6,4,gaussiana,1,0,"presion_diastolica(c=0.172, r=0.270)",1,0.029640389606319928,0.009043471537604259,0.674570357783633,0.23489536461309762,0.48473639982408556,0.1222948786890221
RD_1105,0.001,0.60,0.6,28,triangular,0,1,"presion_sistolica(c=0.574, r=0.076)",1,0.029478184245266104,0.00488148471441459,0.7040055665423597,0.21036165594537434,0.5285171204411268,0.1115505367949562
RD_1105,0.001,0.60,0.6,1,triangular,0,1,"presion_sistolica(c=0.595, r=0.107) Y fumador=0",2,0.029225626207549996,0.006685658025834106,0.7121613989656189,0.2881103139063312,0.5415083625776725,0.1619123261648131
RD_0311,0.001,0.60,0.6,8,triangular,0,1,"peso_kg(c=0.558, r=0.114) Y presion_diastolica(c=0.456, r=0.074)",2,0.028983859171847842,0.001343661316510022,0.8050229782333665,0.1366128861041589,0.7688982997497413,0.1130859276757983
RD_0820,0.001,0.60,0.6,15,gaussiana,1,0,"presion_diastolica(c=0.197, r=0.291)",1,0.02814072312411242,0.010697194534297936,0.6276544870210987,0.27784920868306323,0.41045293778340636,0.1371203396719851
RD_0820,0.001,0.60,0.6,11,gaussiana,1,0,"presion_diastolica(c=0.191, r=0.278)",1,0.02803291074995918,0.009934152162364339,0.6425160066354088,0.2580299262951776,0.43398367717273056,0.12918877932269215
RD_0763,0.001,0.60,0.6,12,gaussiana,1,0,"presion_diastolica(c=0.171, r=0.300)",1,0.027546294381230026,0.0114881202497596,0.6378407328170791,0.24442809042041702,0.4387590303890407,0.12556456949412603
RD_0763,0.001,0.60,0.6,19,gaussiana,1,0,"presion_diastolica(c=0.170, r=0.300)",1,0.027544816710459274,0.011440007327466733,0.6387569545817724,0.24340441122269643,0.44017890622321454,0.1251528245494404
RD_0763,0.001,0.60,0.6,18,gaussiana,1,0,"presion_diastolica(c=0.170, r=0.300)",1,0.027543951564948026,0.011425573183945418,0.6390301314526511,0.2430973017860727,0.44060225049679846,0.12502864673928019
RD_0763,0.001,0.60,0.6,1,gaussiana,1,0,"presion_diastolica(c=0.172, r=0.300)",1,0.02754255645121585,0.011524903646932374,0.6371109324419757,0.24521071589217813,0.43762805319955295,0.12587198763812696
RD_0763,0.001,0.60,0.6,21,gaussiana,1,0,"presion_diastolica(c=0.169, r=0.300)",1,0.027541041931980887,0.01133273066145605,0.6408194798169958,0.24112192896715,0.4433752172602567,0.1242335649798603
RD_0763,0.001,0.60,0.6,4,gaussiana,1,0,"presion_diastolica(c=0.163, r=0.300)",1,0.027533640432267005,0.011053847654090596,0.6463523547654759,0.23518824795937437,0.45194955563070827,0.12184386549000159
RD_0763,0.001,0.60,0.6,27,gaussiana,1,0,"presion_diastolica(c=0.165, r=0.299)",1,0.027528836936437935,0.011113218631885741,0.6451098993878143,0.23645146025288813,0.4500241130863788,0.1223438306344886
RD_0763,0.001,0.60,0.6,16,gaussiana,1,0,"presion_diastolica(c=0.170, r=0.299)",1,0.027514028400297486,0.01136841263385643,0.6399326226489158,0.24188111986928573,0.4420008479646941,0.12449762721946288
RD_0763,0.001,0.60,0.6,26,gaussiana,1,0,"presion_diastolica(c=0.159, r=0.300)",1,0.027490613695652037,0.010856175682640355,0.65014150364184,0.2309824613327735,0.45782162845080465,0.12009311918563519
RD_0763,0.001,0.60,0.6,25,gaussiana,1,0,"presion_diastolica(c=0.176, r=0.299)",1,0.027489538523481877,0.011701901795383439,0.6334135004605289,0.24897663394432848,0.4318981147487729,0.12729640433587922
RD_0763,0.001,0.60,0.6,20,gaussiana,1,0,"presion_diastolica(c=0.186, r=0.300)",1,0.027327132391876,0.01230098118610919,0.6216621003537213,0.26172300395977,0.4136868806651236,0.13211505449696437
RD_0763,0.001,0.60,0.6,14,gaussiana,1,0,"presion_diastolica(c=0.154, r=0.286)",1,0.02719369922042795,0.010078695202440492,0.6652391841046126,0.2144403234561807,0.48121861864165105,0.11302014580062736
RD_0763,0.001,0.60,0.6,3,gaussiana,1,0,"presion_diastolica(c=0.147, r=0.299)",1,0.027156934588198876,0.010200512944358956,0.6621087887321857,0.2170321903055097,0.47636742113467373,0.1140167584236259
RD_0763,0.001,0.60,0.6,33,gaussiana,1,0,"presion_diastolica(c=0.164, r=0.281)",1,0.02715288344694671,0.010366468833259599,0.6582919704951911,0.22056316666509787,0.4704524688960563,0.11543305750169623
RD_0763,0.001,0.60,0.6,30,gaussiana,1,0,"presion_diastolica(c=0.196, r=0.300)",1,0.027057960370082068,0.012870511729609756,0.6106017470355489,0.2738406750980799,0.3965465670433945,0.13646800965557765
RD_0819,0.001,0.60,0.6,32,triangular,1,0,"presion_diastolica(c=0.173, r=0.229)",1,0.02704468691050417,0.008722609042762682,0.6643799397735748,0.2265612738379917,0.46860157130816016,0.11542721393360048
RD_0311,0.001,0.60,0.6,9,triangular,0,1,"peso_kg(c=0.532, r=0.118) Y presion_diastolica(c=0.462, r=0.112)",2,0.02699880424774022,0.0015514405584507345,0.6953490949563848,0.15773824080870752,0.6389044129383245,0.12677391344147673
RD_0820,0.001,0.60,0.6,24,gaussiana,1,0,"presion_diastolica(c=0.205, r=0.284)",1,0.026962918676357733,0.01073802602421144,0.6196586967743983,0.2789097668626348,0.39779293655946407,0.1355625814252093
RD_0763,0.001,0.60,0.6,9,gaussiana,1,0,"presion_diastolica(c=0.144, r=0.264)",1,0.026954162074315967,0.008785532443173007,0.6974242558109707,0.18692622219517038,0.5310960689468258,0.10150390353205442
RD_0763,0.001,0.60,0.6,32,gaussiana,1,0,"presion_diastolica(c=0.194, r=0.297)",1,0.026949981680484552,0.012632187056382712,0.6137195612862891,0.26876993736984495,0.401378267490448,0.13428719919982168
RD_0763,0.001,0.60,0.6,22,gaussiana,1,0,"presion_diastolica(c=0.173, r=0.280)",1,0.026943491032875716,0.01073373090922788,0.6487221743259001,0.22837725338782724,0.45562208301966967,0.11827122537303592
RD_0763,0.001,0.60,0.6,28,gaussiana,1,0,"presion_diastolica(c=0.201, r=0.300)",1,0.026862187020034102,0.013145336368134808,0.6051360232888131,0.2796880078326555,0.38807629340079225,0.13843766020663226
RD_0763,0.001,0.60,0.6,15,gaussiana,1,0,"presion_diastolica(c=0.205, r=0.300)",1,0.026743697642395103,0.013396911603492007,0.60066221169114,0.2850406724147236,0.381143193556445,0.14033412163470538
RD_0763,0.001,0.60,0.6,34,gaussiana,1,0,"presion_diastolica(c=0.196, r=0.294)",1,0.026712151460058255,0.012542208969499554,0.6136494315365265,0.26685550998935226,0.40126958688409076,0.1331381810791169
RD_0763,0.001,0.60,0.6,11,gaussiana,1,0,"presion_diastolica(c=0.137, r=0.285)",1,0.02668556620675057,0.009014032648948504,0.688514399789624,0.191787928701032,0.5172883973347975,0.10317481058628591
RD_1181,0.001,0.60,0.6,22,gaussiana,0,1,"presion_sistolica(c=0.649, r=0.223) Y fumador=0",2,0.026555310227518173,0.008990892828927495,0.7449813222152295,0.25326458673035196,0.5788682385205625,0.1376235996056029
RD_0820,0.001,0.60,0.6,34,gaussiana,1,0,"presion_diastolica(c=0.182, r=0.193)",1,0.026382378171022472,0.006767033539277251,0.7212145215130465,0.17576710491629224,0.5585896590623237,0.09446067517722845
RD_0763,0.001,0.60,0.6,7,gaussiana,1,0,"presion_diastolica(c=0.164, r=0.215)",1,0.026353390148808605,0.008139538561773813,0.7122176851040094,0.1731816715271024,0.5540215587869152,0.09513489044185194
RD_0763,0.001,0.60,0.6,24,gaussiana,1,0,"presion_diastolica(c=0.205, r=0.284)",1,0.025686057126102634,0.012572301761560848,0.6065195643994169,0.2674957821608691,0.39022037757804373,0.1316489788950883
RD_0311,0.001,0.60,0.6,14,triangular,0,1,"peso_kg(c=0.593, r=0.119) Y presion_diastolica(c=0.414, r=0.074)",2,0.025557607407877908,0.001169295316335578,0.8143286241277385,0.118884726314503,0.7799280640195545,0.09830755650525146
RD_1181,0.001,0.60,0.6,7,gaussiana,0,1,"presion_sistolica(c=0.658, r=0.184) Y fumador=0",2,0.025415547116396486,0.006943677219820964,0.8105140552283209,0.19559654140340743,0.687087430652273,0.11097079927194448
RD_0311,0.001,0.60,0.6,10,triangular,0,1,"peso_kg(c=0.564, r=0.115) Y presion_diastolica(c=0.423, r=0.071) Y glucosa=1",3,0.024303001640769418,0.001441567053819082,0.8271731562359098,0.14656716935664285,0.7951523872870946,0.12225581928357927
RD_0311,0.001,0.60,0.6,5,triangular,0,1,"peso_kg(c=0.564, r=0.115) Y presion_diastolica(c=0.433, r=0.069) Y glucosa=1",3,0.024294702502788923,0.0014388724132481214,0.8280845174899198,0.14629319955421644,0.7962326024500691,0.12204826794598589
RD_0311,0.001,0.60,0.6,31,triangular,0,1,"peso_kg(c=0.564, r=0.116) Y presion_diastolica(c=0.422, r=0.076) Y glucosa=1",3,0.024293577823019212,0.0014402858203452077,0.8274762702520083,0.14643690364125125,0.7955116612356622,0.12215322040802863
RD_0311,0.001,0.60,0.6,4,triangular,0,1,"peso_kg(c=0.565, r=0.117) Y presion_diastolica(c=0.428, r=0.079) Y glucosa=1",3,0.024270422470443195,0.0014444441574645308,0.8252243768794759,0.14685969056551898,0.7928425447292186,0.1224476291379259
RD_0311,0.001,0.60,0.6,35,triangular,0,1,"peso_kg(c=0.565, r=0.120) Y presion_diastolica(c=0.424, r=0.074) Y glucosa=1",3,0.024244489906818125,0.0014480490425537696,0.8231440994604448,0.14722620685207388,0.7903768405956015,0.12269838214666456
RD_0311,0.001,0.60,0.6,16,triangular,0,1,"peso_kg(c=0.566, r=0.120) Y presion_diastolica(c=0.425, r=0.073) Y glucosa=1",3,0.024241225832236833,0.001445920221732017,0.8239327514138524,0.1470097651395048,0.791311611296717,0.12253693986627039
RD_0356,0.001,0.60,0.6,1,triangular,0,1,colesterol=3,1,0.024192264388755224,0.02473756271560895,0.6791070798452079,0.1693668632642573,0.5171895921486904,0.09355278898110549
RD_0356,0.001,0.60,0.6,3,triangular,0,1,colesterol=3,1,0.024192264388755224,0.02473756271560895,0.6791070798452079,0.1693668632642573,0.5171895921486904,0.09355278898110549
RD_0356,0.001,0.60,0.6,8,triangular,0,1,colesterol=3,1,0.024192264388755224,0.02473756271560895,0.6791070798452079,0.1693668632642573,0.5171895921486904,0.09355278898110549
RD_0356,0.001,0.60,0.6,10,triangular,0,1,colesterol=3,1,0.024192264388755224,0.02473756271560895,0.6791070798452079,0.1693668632642573,0.5171895921486904,0.09355278898110549
RD_0356,0.001,0.60,0.6,13,triangular,0,1,colesterol=3,1,0.024192264388755224,0.02473756271560895,0.6791070798452079,0.1693668632642573,0.5171895921486904,0.09355278898110549
RD_0356,0.001,0.60,0.6,15,triangular,0,1,colesterol=3,1,0.024192264388755224,0.02473756271560895,0.6791070798452079,0.1693668632642573,0.5171895921486904,0.09355278898110549
RD_0356,0.001,0.60,0.6,16,triangular,0,1,colesterol=3,1,0.024192264388755224,0.02473756271560895,0.6791070798452079,0.1693668632642573,0.5171895921486904,0.09355278898110549
RD_0356,0.001,0.60,0.6,17,triangular,0,1,colesterol=3,1,0.024192264388755224,0.02473756271560895,0.6791070798452079,0.1693668632642573,0.5171895921486904,0.09355278898110549
RD_0356,0.001,0.60,0.6,19,triangular,0,1,colesterol=3,1,0.024192264388755224,0.02473756271560895,0.6791070798452079,0.1693668632642573,0.5171895921486904,0.09355278898110549
RD_0356,0.001,0.60,0.6,21,triangular,0,1,colesterol=3,1,0.024192264388755224,0.02473756271560895,0.6791070798452079,0.1693668632642573,0.5171895921486904,0.09355278898110549
RD_0356,0.001,0.60,0.6,22,triangular,0,1,colesterol=3,1,0.024192264388755224,0.02473756271560895,0.6791070798452079,0.1693668632642573,0.5171895921486904,0.09355278898110549
RD_0356,0.001,0.60,0.6,23,triangular,0,1,colesterol=3,1,0.024192264388755224,0.02473756271560895,0.6791070798452079,0.1693668632642573,0.5171895921486904,0.09355278898110549
RD_0356,0.001,0.60,0.6,24,triangular,0,1,colesterol=3,1,0.024192264388755224,0.02473756271560895,0.6791070798452079,0.1693668632642573,0.5171895921486904,0.09355278898110549
RD_0356,0.001,0.60,0.6,25,triangular,0,1,colesterol=3,1,0.024192264388755224,0.02473756271560895,0.6791070798452079,0.1693668632642573,0.5171895921486904,0.09355278898110549
RD_0356,0.001,0.60,0.6,29,triangular,0,1,colesterol=3,1,0.024192264388755224,0.02473756271560895,0.6791070798452079,0.1693668632642573,0.5171895921486904,0.09355278898110549
RD_0356,0.001,0.60,0.6,30,triangular,0,1,colesterol=3,1,0.024192264388755224,0.02473756271560895,0.6791070798452079,0.1693668632642573,0.5171895921486904,0.09355278898110549
RD_0356,0.001,0.60,0.6,31,triangular,0,1,colesterol=3,1,0.024192264388755224,0.02473756271560895,0.6791070798452079,0.1693668632642573,0.5171895921486904,0.09355278898110549
RD_0356,0.001,0.60,0.6,32,triangular,0,1,colesterol=3,1,0.024192264388755224,0.02473756271560895,0.6791070798452079,0.1693668632642573,0.5171895921486904,0.09355278898110549
RD_0356,0.001,0.60,0.6,34,triangular,0,1,colesterol=3,1,0.024192264388755224,0.02473756271560895,0.6791070798452079,0.1693668632642573,0.5171895921486904,0.09355278898110549
RD_0311,0.001,0.60,0.6,21,triangular,0,1,"peso_kg(c=0.568, r=0.121) Y presion_diastolica(c=0.438, r=0.074) Y glucosa=1",3,0.024156934314292854,0.0014378132782120897,0.8252505152561255,0.14618551505644273,0.7928735259352642,0.121870303518068
RD_0311,0.001,0.60,0.6,25,triangular,0,1,"peso_kg(c=0.569, r=0.122) Y presion_diastolica(c=0.426, r=0.073) Y glucosa=1",3,0.024129047083878166,0.0014370669444818515,0.8248944042970326,0.14610963372858735,0.7924514359506166,0.12179445194610927
RD_0819,0.001,0.60,0.6,11,triangular,1,0,"presion_diastolica(c=0.103, r=0.276)",1,0.02409746831132548,0.007575975671770787,0.6732662154039194,0.1967785888771633,0.48267150772287243,0.09985038654969096
RD_0560,0.001,0.60,0.6,13,triangular,1,0,sexo=2 Y colesterol=1 Y fumador=0,3,0.023753837169034994,0.006,0.8571428571428571,0.19672131147540983,0.7741496598639455,0.12273511647972389
RD_0311,0.001,0.60,0.6,15,triangular,0,1,"peso_kg(c=0.565, r=0.121) Y presion_diastolica(c=0.421, r=0.045) Y glucosa=1",3,0.023749551756989427,0.0014439151806599241,0.813121303609785,0.146805908375713,0.778497055268277,0.12202770246217629
RD_0279,0.001,0.60,0.6,1,gaussiana,0,1,colesterol=3,1,0.023180141674318304,0.020235358393235127,0.6648597508837301,0.16377873953806532,0.5055795658512856,0.0916973044006951
RD_0279,0.001,0.60,0.6,3,gaussiana,0,1,colesterol=3,1,0.023180141674318304,0.020235358393235127,0.6648597508837301,0.16377873953806532,0.5055795658512856,0.0916973044006951
RD_0279,0.001,0.60,0.6,7,gaussiana,0,1,colesterol=3,1,0.023180141674318304,0.020235358393235127,0.6648597508837301,0.16377873953806532,0.5055795658512856,0.0916973044006951
RD_0279,0.001,0.60,0.6,8,gaussiana,0,1,colesterol=3,1,0.023180141674318304,0.020235358393235127,0.6648597508837301,0.16377873953806532,0.5055795658512856,0.0916973044006951
RD_0279,0.001,0.60,0.6,10,gaussiana,0,1,colesterol=3,1,0.023180141674318304,0.020235358393235127,0.6648597508837301,0.16377873953806532,0.5055795658512856,0.0916973044006951
RD_0279,0.001,0.60,0.6,13,gaussiana,0,1,colesterol=3,1,0.023180141674318304,0.020235358393235127,0.6648597508837301,0.16377873953806532,0.5055795658512856,0.0916973044006951
RD_0279,0.001,0.60,0.6,15,gaussiana,0,1,colesterol=3,1,0.023180141674318304,0.020235358393235127,0.6648597508837301,0.16377873953806532,0.5055795658512856,0.0916973044006951
RD_0279,0.001,0.60,0.6,16,gaussiana,0,1,colesterol=3,1,0.023180141674318304,0.020235358393235127,0.6648597508837301,0.16377873953806532,0.5055795658512856,0.0916973044006951
RD_0279,0.001,0.60,0.6,17,gaussiana,0,1,colesterol=3,1,0.023180141674318304,0.020235358393235127,0.6648597508837301,0.16377873953806532,0.5055795658512856,0.0916973044006951
RD_0279,0.001,0.60,0.6,19,gaussiana,0,1,colesterol=3,1,0.023180141674318304,0.020235358393235127,0.6648597508837301,0.16377873953806532,0.5055795658512856,0.0916973044006951
RD_0279,0.001,0.60,0.6,21,gaussiana,0,1,colesterol=3,1,0.023180141674318304,0.020235358393235127,0.6648597508837301,0.16377873953806532,0.5055795658512856,0.0916973044006951
RD_0279,0.001,0.60,0.6,22,gaussiana,0,1,colesterol=3,1,0.023180141674318304,0.020235358393235127,0.6648597508837301,0.16377873953806532,0.5055795658512856,0.0916973044006951
