regla_id,posicion,regla,consecuente,metodo_similitud,variables_antecedente,numero_condiciones,fitness,soporte_XY,confianza,lift,factor_certeza,miembros_familia_jaccard,numero_semillas,numero_tamanos_enjambre,tamanos_enjambre,semillas,proporcion_semillas,nivel_estabilidad,es_reproducible,orden_estabilidad
RD_0648,648,altura_cm cercana a 160.28 con radio ±6.36 Y presion_sistolica cercana a 102.00 con radio ±28.00 Y alcohol = no => enfermedad_cardiovascular = no,no,gaussiana,"alcohol, altura_cm, presion_sistolica",3,0.0749900054610412,0.04417879577988144,0.712071737082217,1.4170581832481932,0.4212497227783258,1,1,1,500,55,0.5,exploratoria,False,2
RD_0653,653,presion_sistolica cercana a 123.23 con radio ±11.28 => enfermedad_cardiovascular = no,no,gaussiana,presion_sistolica,1,0.07417887764421535,0.18816993436744683,0.6212966805093572,1.2364113044962333,0.23878729750624564,1,1,1,500,13,0.5,exploratoria,False,2
RD_0655,655,altura_cm cercana a 161.06 con radio ±6.31 Y presion_sistolica cercana a 102.00 con radio ±28.00 Y sexo = mujer Y colesterol = normal => enfermedad_cardiovascular = no,no,gaussiana,"altura_cm, colesterol, presion_sistolica, sexo",4,0.07397425246392118,0.03246737313132315,0.748379274438756,1.4893119889328479,0.49422969736433364,1,1,1,500,55,0.5,exploratoria,False,2
RD_0656,656,altura_cm cercana a 161.06 con radio ±6.31 Y presion_sistolica cercana a 102.00 con radio ±28.00 Y sexo = mujer Y colesterol = normal => enfermedad_cardiovascular = no,no,triangular,"altura_cm, colesterol, presion_sistolica, sexo",4,0.07392721281714384,0.05786172528980536,0.74826157369084,1.4890777585887365,0.4939931129464121,1,1,1,500,55,0.5,exploratoria,False,2
RD_0657,657,edad_anios cercana a 51.90 con radio ±2.45 Y presion_sistolica cercana a 119.10 con radio ±18.07 Y colesterol = normal Y glucosa = normal => enfermedad_cardiovascular = no,no,gaussiana,"colesterol, edad_anios, glucosa, presion_sistolica",4,0.07366681968323359,0.025019539234853144,0.747609523392111,1.4877801460539524,0.49268245907962005,1,1,1,500,13,0.5,exploratoria,False,2
RD_0658,658,presion_sistolica cercana a 102.00 con radio ±28.00 Y sexo = mujer Y colesterol = normal Y actividad_fisica = no => enfermedad_cardiovascular = no,no,triangular,"actividad_fisica, colesterol, presion_sistolica, sexo",4,0.07360337026052483,0.022250000000000013,0.7474505098980204,1.487463701289593,0.4923628339658703,1,1,1,500,55,0.5,exploratoria,False,2
RD_0660,660,altura_cm cercana a 152.16 con radio ±5.96 Y presion_sistolica cercana a 111.17 con radio ±12.40 Y sexo = mujer Y colesterol = normal => enfermedad_cardiovascular = no,no,triangular,"altura_cm, colesterol, presion_sistolica, sexo",4,0.07354718611577496,0.015509462436853081,0.7473096616970485,1.4871834063622857,0.4920797220041176,1,1,1,500,13,0.5,exploratoria,False,2
RD_0665,665,presion_sistolica cercana a 118.81 con radio ±11.80 Y glucosa = normal => enfermedad_cardiovascular = no,no,triangular,"glucosa, presion_sistolica",2,0.07264498230390934,0.23108309508051036,0.665434981123875,1.3242487186544778,0.32750749974648247,1,1,1,100,13,0.5,exploratoria,False,2
RD_0668,668,presion_sistolica cercana a 102.00 con radio ±19.20 Y fumador = no Y alcohol = no Y actividad_fisica = no => enfermedad_cardiovascular = no,no,triangular,"actividad_fisica, alcohol, fumador, presion_sistolica",4,0.07227842553977545,0.018074372801829292,0.7441182846665947,1.480832407296706,0.4856648938022004,1,1,1,500,55,0.5,exploratoria,False,2
RD_0671,671,edad_anios cercana a 52.67 con radio ±2.33 Y presion_sistolica cercana a 117.73 con radio ±21.12 Y sexo = mujer Y glucosa = normal => enfermedad_cardiovascular = no,no,gaussiana,"edad_anios, glucosa, presion_sistolica, sexo",4,0.07202344204621253,0.02447970236696624,0.743474414865774,1.4795510743597495,0.48437068314728454,1,1,1,500,55,0.5,exploratoria,False,2
RD_0673,673,presion_sistolica cercana a 113.47 con radio ±12.20 Y sexo = mujer Y colesterol = normal Y alcohol = no => enfermedad_cardiovascular = no,no,gaussiana,"alcohol, colesterol, presion_sistolica, sexo",4,0.0718029084081086,0.08275793396271755,0.7429168558741479,1.4784415042271601,0.48324996155607625,1,1,1,500,13,0.5,exploratoria,False,2
RD_0676,676,edad_anios cercana a 47.93 con radio ±2.37 Y presion_sistolica cercana a 116.50 con radio ±11.15 Y fumador = no => enfermedad_cardiovascular = no,no,triangular,"edad_anios, fumador, presion_sistolica",3,0.0716229749712857,0.02065664224537769,0.704743420782329,1.4024744692185653,0.4065194387584503,1,1,1,500,13,0.5,exploratoria,False,2
RD_0677,677,edad_anios cercana a 51.87 con radio ±2.77 Y altura_cm cercana a 157.94 con radio ±6.06 Y presion_sistolica cercana a 117.52 con radio ±9.66 Y glucosa = normal => enfermedad_cardiovascular = no,no,triangular,"altura_cm, edad_anios, glucosa, presion_sistolica",4,0.07161270227768333,0.01012640771625968,0.7424354633595515,1.4774835091732368,0.48228233841115875,1,1,1,500,13,0.5,exploratoria,False,2
RD_0679,679,presion_sistolica cercana a 102.00 con radio ±25.54 Y glucosa = normal Y fumador = no Y alcohol = no => enfermedad_cardiovascular = no,no,triangular,"alcohol, fumador, glucosa, presion_sistolica",4,0.0712633022225334,0.14165015234281214,0.7415499355277867,1.475721264731914,0.4805023829704256,2,1,1,500,55,0.5,exploratoria,False,2
RD_0681,681,altura_cm cercana a 160.24 con radio ±5.80 Y presion_sistolica cercana a 111.13 con radio ±12.26 Y sexo = mujer Y colesterol = normal => enfermedad_cardiovascular = no,no,gaussiana,"altura_cm, colesterol, presion_sistolica, sexo",4,0.07120816842321578,0.022525501496186564,0.7414100569739942,1.475442899450735,0.4802212200482296,1,1,1,500,13,0.5,exploratoria,False,2
RD_0685,685,altura_cm cercana a 160.24 con radio ±5.80 Y presion_sistolica cercana a 111.13 con radio ±12.26 Y sexo = mujer Y colesterol = normal => enfermedad_cardiovascular = no,no,triangular,"altura_cm, colesterol, presion_sistolica, sexo",4,0.07102056653477982,0.041923019227594054,0.7409337977259047,1.4744951198525469,0.47926391502694426,1,1,1,500,13,0.5,exploratoria,False,2
RD_0687,687,edad_anios cercana a 51.81 con radio ±2.60 Y presion_sistolica cercana a 117.73 con radio ±25.57 Y sexo = mujer Y glucosa = normal => enfermedad_cardiovascular = no,no,gaussiana,"edad_anios, glucosa, presion_sistolica, sexo",4,0.07080991184295186,0.025813367966037584,0.7403984623397509,1.4734297758004995,0.4781878639994994,1,1,1,500,55,0.5,exploratoria,False,2
RD_0688,688,presion_sistolica cercana a 102.00 con radio ±15.80 Y presion_diastolica cercana a 82.92 con radio ±6.72 Y colesterol = normal Y fumador = no => enfermedad_cardiovascular = no,no,triangular,"colesterol, fumador, presion_diastolica, presion_sistolica",4,0.07073650759118545,0.010649611153386846,0.7402117828962441,1.4730582744203864,0.4778126289371742,1,1,1,500,55,0.5,exploratoria,False,2
RD_0689,689,presion_sistolica cercana a 118.81 con radio ±11.80 Y glucosa = normal => enfermedad_cardiovascular = no,no,gaussiana,"glucosa, presion_sistolica",2,0.07040477933979931,0.22674699636558665,0.6613788768968243,1.3161768694464167,0.31935452642577755,1,1,1,100,13,0.5,exploratoria,False,2
RD_0690,690,altura_cm cercana a 159.67 con radio ±5.95 Y presion_sistolica cercana a 102.00 con radio ±19.81 Y sexo = mujer Y alcohol = no => enfermedad_cardiovascular = no,no,triangular,"alcohol, altura_cm, presion_sistolica, sexo",4,0.07038918595415711,0.03680690151584292,0.7393275169591054,1.4712985412121502,0.47603520996805104,1,1,1,500,55,0.5,exploratoria,False,2
RD_0693,693,altura_cm cercana a 160.28 con radio ±6.36 Y presion_sistolica cercana a 102.00 con radio ±28.00 Y alcohol = no => enfermedad_cardiovascular = no,no,triangular,"alcohol, altura_cm, presion_sistolica",3,0.07003366506997781,0.07696908115322353,0.7012428399310991,1.3955081391663666,0.3994830953388928,1,1,1,500,55,0.5,exploratoria,False,2
RD_0694,694,edad_anios cercana a 52.58 con radio ±2.93 Y presion_sistolica cercana a 118.30 con radio ±21.37 Y sexo = mujer Y colesterol = normal => enfermedad_cardiovascular = no,no,gaussiana,"colesterol, edad_anios, presion_sistolica, sexo",4,0.07002940570558529,0.027520914599392383,0.7384098394702127,1.4694723173536572,0.47419063210093004,1,1,1,500,55,0.5,exploratoria,False,2
RD_0697,697,edad_anios cercana a 52.55 con radio ±2.54 Y presion_sistolica cercana a 102.00 con radio ±26.97 Y sexo = mujer Y alcohol = no => enfermedad_cardiovascular = no,no,triangular,"alcohol, edad_anios, presion_sistolica, sexo",4,0.06981963460511276,0.02584105900137597,0.7378739858250084,1.4684059419403155,0.4731135393467506,1,1,1,500,55,0.5,exploratoria,False,2
RD_0698,698,presion_sistolica cercana a 101.60 con radio ±41.22 Y fumador = si => enfermedad_cardiovascular = no,no,triangular,"fumador, presion_sistolica",2,0.06962659580585592,0.020399085492735374,0.6599604803405951,1.3133541897325276,0.31650347807154794,1,1,1,500,13,0.5,exploratoria,False,2
RD_0700,700,edad_anios cercana a 52.65 con radio ±2.85 Y peso_kg cercana a 62.01 con radio ±17.91 Y presion_sistolica cercana a 102.00 con radio ±22.45 Y fumador = no => enfermedad_cardiovascular = no,no,triangular,"edad_anios, fumador, peso_kg, presion_sistolica",4,0.06948017923206654,0.019863510629687973,0.7370056055670027,1.466677822023886,0.4713680513909602,1,1,1,500,55,0.5,exploratoria,False,2
RD_0702,702,presion_sistolica cercana a 102.00 con radio ±23.85 Y colesterol = normal Y fumador = no Y actividad_fisica = no => enfermedad_cardiovascular = no,no,triangular,"actividad_fisica, colesterol, fumador, presion_sistolica",4,0.06934242261811488,0.02397154636375068,0.7366527593273041,1.4659756404523467,0.4706588127181993,1,1,1,500,55,0.5,exploratoria,False,2
RD_0703,703,altura_cm cercana a 149.71 con radio ±5.54 Y presion_sistolica cercana a 102.00 con radio ±28.00 Y glucosa = normal Y alcohol = no => enfermedad_cardiovascular = no,no,triangular,"alcohol, altura_cm, glucosa, presion_sistolica",4,0.06924375212609339,0.012979448175025023,0.736399869538947,1.4654723771919345,0.47015049153557187,1,1,1,500,55,0.5,exploratoria,False,2
RD_0704,704,edad_anios cercana a 51.90 con radio ±2.45 Y presion_sistolica cercana a 119.10 con radio ±18.07 Y colesterol = normal Y glucosa = normal => enfermedad_cardiovascular = no,no,triangular,"colesterol, edad_anios, glucosa, presion_sistolica",4,0.069104906609861,0.03446247011336839,0.7360437888340043,1.4647637588736406,0.4694347514251344,1,1,1,500,13,0.5,exploratoria,False,2
RD_0705,705,altura_cm cercana a 161.56 con radio ±5.39 Y presion_sistolica cercana a 102.00 con radio ±28.00 Y glucosa = normal Y fumador = no => enfermedad_cardiovascular = no,no,gaussiana,"altura_cm, fumador, glucosa, presion_sistolica",4,0.06907678822407652,0.03565745485838022,0.7359716450782762,1.4646201892105,0.46928973885080644,1,1,1,500,55,0.5,exploratoria,False,2
RD_0710,710,edad_anios cercana a 52.35 con radio ±2.49 Y presion_sistolica cercana a 102.00 con radio ±28.00 Y fumador = no Y alcohol = no => enfermedad_cardiovascular = no,no,gaussiana,"alcohol, edad_anios, fumador, presion_sistolica",4,0.06855100646215367,0.01852428480233702,0.734620655992487,1.4619316537163922,0.4665741828994715,1,1,1,500,55,0.5,exploratoria,False,2
RD_0711,711,presion_sistolica cercana a 103.88 con radio ±39.57 Y sexo = mujer Y fumador = no => enfermedad_cardiovascular = no,no,gaussiana,"fumador, presion_sistolica, sexo",3,0.06852849951446426,0.17708743522714854,0.6979022993714281,1.3888602972565736,0.3927684409475943,1,1,1,500,55,0.5,exploratoria,False,2
RD_0718,718,edad_anios cercana a 51.59 con radio ±2.71 Y presion_diastolica cercana a 83.45 con radio ±6.08 Y sexo = mujer Y glucosa = normal => enfermedad_cardiovascular = no,no,triangular,"edad_anios, glucosa, presion_diastolica, sexo",4,0.06751217494693722,0.01785662969173024,0.7319402304816547,1.4565974735953329,0.46118639292794916,1,1,1,500,13,0.5,exploratoria,False,2
RD_0720,720,edad_anios cercana a 49.01 con radio ±3.34 Y altura_cm cercana a 161.96 con radio ±6.21 Y presion_sistolica cercana a 125.18 con radio ±12.92 Y actividad_fisica = si => enfermedad_cardiovascular = no,no,triangular,"actividad_fisica, altura_cm, edad_anios, presion_sistolica",4,0.06723909975073468,0.013404335466854083,0.7312331487979057,1.4551903458664792,0.4597651232118708,1,1,1,50,55,0.5,exploratoria,False,2
RD_0723,723,presion_sistolica cercana a 113.47 con radio ±12.20 Y sexo = mujer Y colesterol = normal Y alcohol = no => enfermedad_cardiovascular = no,no,triangular,"alcohol, colesterol, presion_sistolica, sexo",4,0.0669795141216687,0.1112817405707822,0.7305600289767061,1.4538508039337437,0.45841211854614305,1,1,1,500,13,0.5,exploratoria,False,2
RD_0724,724,altura_cm cercana a 161.56 con radio ±5.39 Y presion_sistolica cercana a 102.00 con radio ±28.00 Y glucosa = normal Y fumador = no => enfermedad_cardiovascular = no,no,triangular,"altura_cm, fumador, glucosa, presion_sistolica",4,0.06689808438587623,0.06296283097588007,0.7303486823295041,1.453430213591053,0.45798730116483244,1,1,1,500,55,0.5,exploratoria,False,2
RD_0726,726,altura_cm cercana a 161.65 con radio ±6.71 Y presion_sistolica cercana a 106.69 con radio ±11.87 Y fumador = no Y alcohol = no => enfermedad_cardiovascular = no,no,gaussiana,"alcohol, altura_cm, fumador, presion_sistolica",4,0.06679331551499859,0.02288526430244949,0.7300766229477628,1.4528888018860953,0.4574404481362066,1,1,1,500,13,0.5,exploratoria,False,2
RD_0728,728,presion_sistolica cercana a 102.00 con radio ±28.00 Y glucosa = normal Y alcohol = no Y actividad_fisica = no => enfermedad_cardiovascular = no,no,gaussiana,"actividad_fisica, alcohol, glucosa, presion_sistolica",4,0.06666843540543484,0.02227214732822701,0.7297521374780045,1.4522430596577205,0.45678821603619,1,1,1,500,55,0.5,exploratoria,False,2
RD_0729,729,edad_anios cercana a 45.27 con radio ±6.87 Y colesterol = normal => enfermedad_cardiovascular = no,no,triangular,"colesterol, edad_anios",2,0.06666135133268059,0.10195796735724606,0.6545100021872065,1.302507467039217,0.30554774308986227,1,1,1,500,55,0.5,exploratoria,False,2
RD_0730,730,peso_kg cercana a 51.96 con radio ±20.93 => enfermedad_cardiovascular = no,no,triangular,peso_kg,1,0.06656080814629382,0.13422280123620647,0.6109089587450344,1.215739221383153,0.21790745476388826,3,1,3,"50, 100, 500",55,0.5,exploratoria,False,2
RD_0732,732,presion_diastolica cercana a 73.27 con radio ±19.49 => enfermedad_cardiovascular = no,no,gaussiana,presion_diastolica,1,0.06647748486602642,0.2718532211443007,0.6107936829394952,1.2155098167950156,0.2176757446020005,2,2,1,500,"13, 55",1.0,alta,True,0
RD_0733,733,edad_anios cercana a 52.86 con radio ±2.45 Y presion_sistolica cercana a 108.29 con radio ±25.87 Y colesterol = normal Y fumador = no => enfermedad_cardiovascular = no,no,gaussiana,"colesterol, edad_anios, fumador, presion_sistolica",4,0.06644615927294938,0.024674555881957463,0.7291740354820644,1.4510926079245063,0.45562620197399883,1,1,1,500,55,0.5,exploratoria,False,2
RD_0739,739,presion_sistolica cercana a 114.86 con radio ±23.08 Y fumador = si => enfermedad_cardiovascular = no,no,triangular,"fumador, presion_sistolica",2,0.06556251193002394,0.02339390894272703,0.6524713996729994,1.2984505466129341,0.3014500495939687,1,1,1,500,55,0.5,exploratoria,False,2
RD_0740,740,edad_anios cercana a 47.53 con radio ±4.00 Y presion_sistolica cercana a 117.62 con radio ±25.71 Y fumador = no => enfermedad_cardiovascular = no,no,gaussiana,"edad_anios, fumador, presion_sistolica",3,0.06547802939103539,0.03727602263413357,0.6910543212477117,1.375232480094949,0.3790036607994206,2,1,2,"100, 500",55,0.5,exploratoria,False,2
RD_0742,742,altura_cm cercana a 159.72 con radio ±6.78 Y presion_sistolica cercana a 110.72 con radio ±27.93 Y colesterol = normal Y fumador = no => enfermedad_cardiovascular = no,no,gaussiana,"altura_cm, colesterol, fumador, presion_sistolica",4,0.06537005127159363,0.06695036254574041,0.7263653176209847,1.4455031196437507,0.4499805379316275,1,1,1,500,13,0.5,exploratoria,False,2
RD_0743,743,presion_sistolica cercana a 114.86 con radio ±23.08 Y fumador = si => enfermedad_cardiovascular = no,no,gaussiana,"fumador, presion_sistolica",2,0.0649815766417743,0.02222807383332812,0.651389432745447,1.2962973785979046,0.29927524169939107,1,1,1,500,55,0.5,exploratoria,False,2
RD_0744,744,altura_cm cercana a 162.08 con radio ±5.54 Y presion_sistolica cercana a 106.79 con radio ±12.78 Y fumador = no Y alcohol = no => enfermedad_cardiovascular = no,no,gaussiana,"alcohol, altura_cm, fumador, presion_sistolica",4,0.06497459122435018,0.01920110737840401,0.7253289577386567,1.4434407119177248,0.44789740248976223,1,1,1,500,13,0.5,exploratoria,False,2
RD_0745,745,edad_anios cercana a 52.58 con radio ±2.93 Y presion_sistolica cercana a 118.30 con radio ±21.37 Y sexo = mujer Y colesterol = normal => enfermedad_cardiovascular = no,no,triangular,"colesterol, edad_anios, presion_sistolica, sexo",4,0.06495230043080258,0.03522239351909057,0.725270474053201,1.443324326474032,0.44777984734311765,1,1,1,500,55,0.5,exploratoria,False,2
RD_0746,746,presion_sistolica cercana a 114.62 con radio ±14.81 Y sexo = mujer Y colesterol = normal Y glucosa = normal => enfermedad_cardiovascular = no,no,gaussiana,"colesterol, glucosa, presion_sistolica, sexo",4,0.06471509479781044,0.11518718524521841,0.7246476772329512,1.4420849298168186,0.44652799443809293,1,1,1,500,13,0.5,exploratoria,False,2
RD_0748,748,presion_sistolica cercana a 102.84 con radio ±24.11 Y fumador = no Y alcohol = no Y actividad_fisica = no => enfermedad_cardiovascular = no,no,gaussiana,"actividad_fisica, alcohol, fumador, presion_sistolica",4,0.0646066071369337,0.02083885026718537,0.7243625635122392,1.4415175393278392,0.44595490153213907,1,1,1,50,13,0.5,exploratoria,False,2
RD_0749,749,peso_kg cercana a 42.51 con radio ±25.15 Y alcohol = no => enfermedad_cardiovascular = no,no,gaussiana,"alcohol, peso_kg",2,0.0645628173495286,0.03623303859652829,0.6506076935457378,1.2947416786979857,0.2977039066245986,1,1,1,500,13,0.5,exploratoria,False,2
RD_0751,751,altura_cm cercana a 158.30 con radio ±6.10 Y presion_sistolica cercana a 102.00 con radio ±28.00 Y alcohol = no Y actividad_fisica = no => enfermedad_cardiovascular = no,no,triangular,"actividad_fisica, alcohol, altura_cm, presion_sistolica",4,0.06447103071897137,0.01294685313304716,0.7240060167924267,1.4408079936167697,0.44523822470839547,1,1,1,500,55,0.5,exploratoria,False,2
RD_0752,752,peso_kg cercana a 88.75 con radio ±9.88 Y presion_sistolica cercana a 102.00 con radio ±26.63 Y sexo = mujer Y colesterol = normal => enfermedad_cardiovascular = no,no,triangular,"colesterol, peso_kg, presion_sistolica, sexo",4,0.06442417370159499,0.010422025360600305,0.7238827269484388,1.4405626406934107,0.44499040592651024,1,1,1,500,55,0.5,exploratoria,False,2
RD_0753,753,edad_anios cercana a 47.93 con radio ±2.37 Y presion_sistolica cercana a 116.50 con radio ±11.15 Y fumador = no => enfermedad_cardiovascular = no,no,gaussiana,"edad_anios, fumador, presion_sistolica",3,0.06431364314833608,0.013007744413501434,0.688412112225189,1.3699743526869435,0.3736926878898273,1,1,1,500,13,0.5,exploratoria,False,2
RD_0755,755,presion_sistolica cercana a 123.23 con radio ±11.28 => enfermedad_cardiovascular = no,no,triangular,presion_sistolica,1,0.06410999634198272,0.20512623762895232,0.6075027317232428,1.2089606601457568,0.2110607672829001,1,1,1,500,13,0.5,exploratoria,False,2
RD_0756,756,presion_sistolica cercana a 114.62 con radio ±14.81 Y sexo = mujer Y colesterol = normal Y glucosa = normal => enfermedad_cardiovascular = no,no,triangular,"colesterol, glucosa, presion_sistolica, sexo",4,0.06395525641661459,0.13004426258466123,0.7226471391898012,1.4381037595816941,0.44250681244181145,1,1,1,500,13,0.5,exploratoria,False,2
RD_0758,758,altura_cm cercana a 158.05 con radio ±5.17 Y presion_sistolica cercana a 110.30 con radio ±29.89 Y sexo = mujer Y colesterol = normal => enfermedad_cardiovascular = no,no,gaussiana,"altura_cm, colesterol, presion_sistolica, sexo",4,0.06384839850863416,0.042905391941601444,0.7223651173441874,1.437542522077985,0.44193993436017576,1,1,1,500,55,0.5,exploratoria,False,2
RD_0760,760,edad_anios cercana a 42.54 con radio ±2.15 Y sexo = hombre => enfermedad_cardiovascular = no,no,triangular,"edad_anios, sexo",2,0.06373561765629186,0.011512954256857352,0.6490589640166692,1.291659629883919,0.29459088244556625,1,1,1,500,55,0.5,exploratoria,False,2
RD_0764,764,presion_sistolica cercana a 110.46 con radio ±19.00 Y sexo = hombre Y colesterol = normal Y fumador = no => enfermedad_cardiovascular = no,no,gaussiana,"colesterol, fumador, presion_sistolica, sexo",4,0.06324168142041453,0.039290177238305815,0.720760644217233,1.434349540730812,0.43871486274820704,1,1,1,500,55,0.5,exploratoria,False,2
RD_0766,766,altura_cm cercana a 164.71 con radio ±11.07 Y presion_sistolica cercana a 102.00 con radio ±27.08 Y sexo = hombre Y alcohol = no => enfermedad_cardiovascular = no,no,gaussiana,"alcohol, altura_cm, presion_sistolica, sexo",4,0.0629799641316329,0.01848220846731334,0.720066833398116,1.4329688226828179,0.43732026813691655,1,1,1,500,55,0.5,exploratoria,False,2
RD_0767,767,presion_sistolica cercana a 113.76 con radio ±24.15 Y sexo = mujer Y colesterol = normal Y glucosa = normal => enfermedad_cardiovascular = no,no,gaussiana,"colesterol, glucosa, presion_sistolica, sexo",4,0.06277774760502941,0.1629586342576294,0.7195300547402277,1.4319006064482145,0.4362413160607592,1,1,1,50,13,0.5,exploratoria,False,2
RD_0768,768,peso_kg cercana a 74.06 con radio ±8.87 Y presion_sistolica cercana a 102.00 con radio ±28.00 Y glucosa = normal Y alcohol = no => enfermedad_cardiovascular = no,no,gaussiana,"alcohol, glucosa, peso_kg, presion_sistolica",4,0.06260190055417841,0.03323838790331672,0.7190627725153715,1.4309706915728788,0.43530205530727956,1,1,1,500,55,0.5,exploratoria,False,2
RD_0769,769,edad_anios cercana a 45.27 con radio ±6.87 Y colesterol = normal => enfermedad_cardiovascular = no,no,gaussiana,"colesterol, edad_anios",2,0.06259904575290738,0.0831007707865175,0.646921123897378,1.2874052216863245,0.29029371637663925,1,1,1,500,55,0.5,exploratoria,False,2
RD_0770,770,edad_anios cercana a 51.81 con radio ±2.60 Y presion_sistolica cercana a 117.73 con radio ±25.57 Y sexo = mujer Y glucosa = normal => enfermedad_cardiovascular = no,no,triangular,"edad_anios, glucosa, presion_sistolica, sexo",4,0.06259696876207532,0.0347823460919482,0.719049660427049,1.4309445978647743,0.4352756993508523,1,1,1,500,55,0.5,exploratoria,False,2
RD_0773,773,altura_cm cercana a 158.06 con radio ±6.78 Y presion_sistolica cercana a 118.47 con radio ±13.32 Y colesterol = normal Y actividad_fisica = no => enfermedad_cardiovascular = no,no,triangular,"actividad_fisica, altura_cm, colesterol, presion_sistolica",4,0.06185283509285874,0.01293242280803653,0.7170670132074247,1.4269990312585568,0.431290478808894,1,1,1,500,13,0.5,exploratoria,False,2
RD_0774,774,presion_sistolica cercana a 102.00 con radio ±20.02 Y presion_diastolica cercana a 82.91 con radio ±6.09 Y sexo = mujer => enfermedad_cardiovascular = no,no,gaussiana,"presion_diastolica, presion_sistolica, sexo",3,0.06147339702795974,0.010560760986296217,0.6818990712699144,1.3570130771540587,0.36060114828123513,1,1,1,500,55,0.5,exploratoria,False,2
RD_0777,777,presion_sistolica cercana a 102.00 con radio ±28.00 Y glucosa = normal Y fumador = no Y actividad_fisica = no => enfermedad_cardiovascular = no,no,triangular,"actividad_fisica, fumador, glucosa, presion_sistolica",4,0.06127074355534438,0.031303571428571444,0.7155102040816326,1.42390090364504,0.42816121423443737,1,1,1,500,55,0.5,exploratoria,False,2
RD_0779,779,altura_cm cercana a 159.72 con radio ±6.78 Y presion_sistolica cercana a 110.72 con radio ±27.93 Y colesterol = normal Y fumador = no => enfermedad_cardiovascular = no,no,triangular,"altura_cm, colesterol, fumador, presion_sistolica",4,0.0609552234936474,0.09158103884339852,0.7146641570349873,1.4222172279303231,0.42646061715575345,1,1,1,500,13,0.5,exploratoria,False,2
RD_0780,780,peso_kg cercana a 55.70 con radio ±8.15 Y fumador = no => enfermedad_cardiovascular = no,no,triangular,"fumador, peso_kg",2,0.06092651902401862,0.061156925675891864,0.6437540027099695,1.2811024929551633,0.2839276436381298,1,1,1,500,55,0.5,exploratoria,False,2
RD_0781,781,peso_kg cercana a 50.22 con radio ±17.97 Y alcohol = no => enfermedad_cardiovascular = no,no,gaussiana,"alcohol, peso_kg",2,0.06087254755538682,0.06331982795624334,0.6436513757957721,1.280898260290094,0.2837213583834617,1,1,1,100,13,0.5,exploratoria,False,2
RD_0783,783,peso_kg cercana a 55.70 con radio ±8.15 Y fumador = no => enfermedad_cardiovascular = no,no,gaussiana,"fumador, peso_kg",2,0.06074896043548221,0.04894576808651784,0.6434162733458312,1.2804303947180722,0.2832487906448869,1,1,1,500,55,0.5,exploratoria,False,2
RD_0786,786,edad_anios cercana a 51.20 con radio ±2.45 Y presion_sistolica cercana a 119.76 con radio ±28.00 Y glucosa = normal Y fumador = no => enfermedad_cardiovascular = no,no,gaussiana,"edad_anios, fumador, glucosa, presion_sistolica",4,0.06048071094323413,0.03021751949943537,0.7133888654628551,1.419679334254438,0.42389721701076405,1,1,1,500,55,0.5,exploratoria,False,2
RD_0790,790,edad_anios cercana a 47.53 con radio ±4.00 Y presion_sistolica cercana a 117.62 con radio ±25.71 Y fumador = no => enfermedad_cardiovascular = no,no,triangular,"edad_anios, fumador, presion_sistolica",3,0.05984252436769675,0.05058523265983783,0.6781143648651367,1.3494813231147,0.35299369822138027,2,1,2,"100, 500",55,0.5,exploratoria,False,2
RD_0792,792,altura_cm cercana a 160.37 con radio ±7.19 Y presion_sistolica cercana a 102.00 con radio ±23.05 Y fumador = no Y actividad_fisica = no => enfermedad_cardiovascular = no,no,triangular,"actividad_fisica, altura_cm, fumador, presion_sistolica",4,0.05967763177282908,0.01230069387865312,0.7112224682357764,1.415368095991595,0.4195426497201536,1,1,1,500,55,0.5,exploratoria,False,2
RD_0793,793,edad_anios cercana a 51.62 con radio ±2.25 Y presion_diastolica cercana a 83.56 con radio ±7.41 Y sexo = mujer Y colesterol = normal => enfermedad_cardiovascular = no,no,triangular,"colesterol, edad_anios, presion_diastolica, sexo",4,0.05963375873572874,0.01538366033418291,0.7111038217250404,1.4151319835324188,0.419304164271438,1,1,1,500,13,0.5,exploratoria,False,2
RD_0795,795,peso_kg cercana a 86.80 con radio ±8.87 Y presion_sistolica cercana a 102.00 con radio ±28.00 Y sexo = mujer Y glucosa = normal => enfermedad_cardiovascular = no,no,triangular,"glucosa, peso_kg, presion_sistolica, sexo",4,0.058947157231641595,0.013153176319716598,0.7092430306387952,1.41142891669412,0.41556388068099553,1,1,1,500,55,0.5,exploratoria,False,2
RD_0797,797,presion_sistolica cercana a 113.76 con radio ±24.15 Y sexo = mujer Y colesterol = normal Y glucosa = normal => enfermedad_cardiovascular = no,no,triangular,"colesterol, glucosa, presion_sistolica, sexo",4,0.05877454808582394,0.16815096460004614,0.7087740440277287,1.4104956100054304,0.4146211940255854,1,1,1,50,13,0.5,exploratoria,False,2
RD_0798,798,edad_anios cercana a 52.86 con radio ±2.45 Y presion_sistolica cercana a 108.29 con radio ±25.87 Y colesterol = normal Y fumador = no => enfermedad_cardiovascular = no,no,triangular,"colesterol, edad_anios, fumador, presion_sistolica",4,0.05875124668086234,0.034290479075778126,0.7087106962555855,1.4103695447872349,0.41449386182027237,1,1,1,500,55,0.5,exploratoria,False,2
